"Device","Measurement","Unit","Average","Minimum","Maximum","Timestamp","Value"
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:20:30.341Z",24.0367
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:21:30.398Z",20.5934
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:22:30.485Z",17.9125
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:23:30.538Z",19.2706
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:24:30.649Z",19.989
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:25:30.840Z",19.2644
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:26:30.904Z",30.2188
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:27:31.029Z",18.0551
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:28:31.084Z",20.753
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:29:31.168Z",16.6034
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:30:31.282Z",20.3961
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:31:31.313Z",16.6216
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:32:31.405Z",22.3953
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:33:31.488Z",19.4572
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:34:31.557Z",18.0689
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:35:31.691Z",20.3078
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:36:31.775Z",16.9469
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:37:31.834Z",21.8797
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:38:31.889Z",16.4386
"Medidor 4 - ICAS","Corriente L3","A",19.078738478119345,0,101.065,"2025-04-07T13:39:31.994Z",20.6568
